"Time (UTCG)","Sat111 - Lat (deg)","Sat111 - Lon (deg)","Sat111 - Alt (km)"
28 Dec 2020 10:01:00.000,-31.197,58.147,1005.706289
28 Dec 2020 10:02:00.000,-27.827,57.161,1004.632518
28 Dec 2020 10:03:00.000,-24.451,56.219,1003.640988
28 Dec 2020 10:04:00.000,-21.070,55.313,1002.745922
28 Dec 2020 10:05:00.000,-17.685,54.436,1001.960178
28 Dec 2020 10:06:00.000,-14.297,53.581,1001.295048
28 Dec 2020 10:07:00.000,-10.907,52.745,1000.760104
28 Dec 2020 10:08:00.000,-7.514,51.921,1000.363048
28 Dec 2020 10:09:00.000,-4.121,51.106,1000.109599
28 Dec 2020 10:10:00.000,-0.726,50.297,1000.003409
28 Dec 2020 10:11:00.000,2.669,49.487,1000.046009
28 Dec 2020 10:12:00.000,6.063,48.675,1000.236786
28 Dec 2020 10:13:00.000,9.456,47.856,1000.572989
28 Dec 2020 10:14:00.000,12.847,47.026,1001.049775
28 Dec 2020 10:15:00.000,16.236,46.180,1001.660276

"Time (UTCG)","Sat2612 - Lat (deg)","Sat2612 - Lon (deg)","Sat2612 - Alt (km)"
28 Dec 2020 10:00:00.000,-4.903,53.486,1000.155082
28 Dec 2020 10:01:00.000,-1.509,52.675,1000.014719
28 Dec 2020 10:02:00.000,1.886,51.867,1000.022983
28 Dec 2020 10:03:00.000,5.280,51.055,1000.179755
28 Dec 2020 10:04:00.000,8.673,50.238,1000.482775
28 Dec 2020 10:05:00.000,12.065,49.411,1000.927678
28 Dec 2020 10:06:00.000,15.455,48.569,1001.508055
28 Dec 2020 10:07:00.000,18.842,47.707,1002.215551
28 Dec 2020 10:08:00.000,22.225,46.821,1003.039991
28 Dec 2020 10:09:00.000,25.604,45.903,1003.969527
28 Dec 2020 10:10:00.000,28.979,44.947,1004.990813
28 Dec 2020 10:11:00.000,32.347,43.943,1006.089203
28 Dec 2020 10:12:00.000,35.708,42.882,1007.248967
28 Dec 2020 10:13:00.000,39.062,41.750,1008.453514
28 Dec 2020 10:14:00.000,42.405,40.531,1009.685637
28 Dec 2020 10:15:00.000,45.738,39.203,1010.927762

